0|,|0.00093134015 0.001506452 0.008704203 0.0004718521 5.2570467e-06 2.915059e-06 8.885113e-06 0.9937974 0.487608 0.966743 0.0021383339 0.00015214983 0.00013313365 0.00010327667 0.00084009446 0.00090747245 0.0002199083
1|,|1.595003e-05 1.5707998e-05 1.7311051e-05 3.4083736e-05 3.233935e-06 2.380748e-06 1.9168665e-05 1.4232317e-05 7.899888e-06 1.22303245e-05 1.2974592e-05 3.2328455e-06 1.4412177e-06 6.1279556e-05 2.6461388e-05 0.00064303377 0.00014995183
2|,|0.0038416104 1.3310727e-05 0.00011661944 6.566522e-05 0.9995758 2.7372237e-06 3.7772432e-05 6.3307385e-07 1.8716419e-05 2.395758e-07 4.0172754e-06 0.00016829305 2.0088916e-07 2.3003628e-05 6.884046e-06 3.9100938e-05 0.00010098116
3|,|0.059937812 0.019203221 0.0531906 0.012514092 0.006068324 0.014007906 0.01671659 0.025678843 0.03797255 0.031940337 0.019883452 0.014826599 0.01461493 0.011825602 0.14618342 0.14050908 0.23335013
4|,|0.013732227 0.02968515 0.018417584 0.011895407 0.00027337836 0.00039215872 0.0002366844 0.028136 0.5835547 0.35124463 0.09196334 0.00090842805 0.0002577433 0.0010182601 0.0055534756 0.0068474477 0.06669765
5|,|0.35182494 0.00022022212 0.00046874 0.000542248 0.00095131254 1.0655483e-05 3.682729e-05 0.80120265 0.0001838403 0.0016260622 6.936615e-05 0.0010174918 0.00015868204 0.0007078312 0.0036018335 0.0013838613 0.00013898089
6|,|2.3277144e-06 2.0921098e-05 7.341624e-05 6.5981217e-06 0.006935494 0.9999205 0.0004891279 5.137122e-05 1.9155397e-05 3.0454925e-05 1.7316324e-05 0.005120482 0.99935764 7.3512942e-06 0.0004697345 0.9992041 8.017024e-06
7|,|0.0016734737 0.00019840943 0.00023278221 0.00046525974 0.00013325449 3.8578768e-05 0.00021731367 0.0045613814 0.00019655857 0.00021782833 0.00019754824 0.00010505676 2.3760495e-05 0.00074085366 0.0004371985 0.001218997 0.001171198
8|,|0.00010962465 0.00013480271 0.000105580104 0.0007030608 5.3748914e-05 1.2634233e-05 0.00011962377 7.1686554e-05 9.656551e-05 5.9735274e-05 8.694132e-05 3.1777712e-05 5.367312e-06 5.6204855e-05 8.950916e-05 0.00072886085 0.0006963251
9|,|7.647887e-05 4.7565845e-05 3.1083735e-05 8.83497e-05 2.1090013e-05 5.694523e-06 4.512857e-05 2.9976196e-05 3.0109375e-05 3.146793e-05 3.1332107e-05 8.247209e-06 2.3652221e-06 0.00013687792 0.0001105718 0.00039073938 0.00030159432
10|,|2.6093785e-05 0.00014706912 0.0006468508 1.51185095e-05 6.0387487e-05 0.0001432901 8.8150024e-05 5.19472e-05 0.00017549127 9.293754e-05 9.663337e-05 6.220687e-05 1.5695548e-05 1.8828348e-05 0.00021145277 0.8495994 0.2158404
11|,|0.0027651626 0.00073924474 0.59476626 0.0031082814 0.0023580974 0.00025363138 0.9595205 0.0006043116 0.0010125088 0.029066842 0.0030945386 0.00011467397 0.0052427417 0.04795729 0.14075373 0.050586816 0.019891618
12|,|0.059454355 0.40742466 0.070315525 0.045614477 0.0014730162 0.005402773 0.0032270732 0.034731057 0.4799897 0.033433534 0.0603583 0.0020895435 0.0013931199 0.0020661294 0.01317523 0.07977084 0.05641666
13|,|3.7446733e-07 1.2595063e-05 2.5700756e-05 5.4796874e-07 0.0020099685 0.9999415 1.7271577e-05 6.5994072e-06 2.2788143e-05 2.6373382e-06 3.0144633e-05 0.00010605768 0.9327608 2.1884298e-07 7.457918e-06 0.99995863 1.1750755e-06
14|,|0.0007429369 0.00027437852 0.00041995742 0.00035791536 7.385249e-05 7.1584225e-05 0.0008626151 0.00031025888 0.000348287 0.00037676856 0.00024044632 0.00011884087 3.767566e-05 0.00054274703 0.0014753427 0.002063727 0.0059278095
15|,|0.00039394002 7.8481375e-05 8.054439e-06 3.367339e-05 0.99998444 0.0001275027 2.879357e-07 7.5282325e-05 5.870051e-06 4.9925247e-06 3.0136316e-06 0.9998716 0.0001226283 4.8886162e-05 9.165384e-05 0.004028255 2.1354246e-05
