0|,|0.0013671234 0.00039774927 0.00040379885 0.0008829155 0.000113138805 0.0001229058 0.00013265898 0.43189555 0.09913219 0.2586886 0.0011992658 0.00051826355 0.0004951343 0.0009908545 0.00031093953 0.0022505955 0.001639756
1|,|0.00041136736 0.00037702825 0.00026513447 0.0007754538 0.00037414063 0.00010055165 0.00064687734 0.00038538568 0.00030110616 0.00033868983 0.00038821757 0.00030042353 9.1920985e-05 0.0006262933 0.0004950748 0.00653134 0.0014958277
2|,|0.0043769786 0.0025105895 0.0011027739 0.0019948299 0.39309314 1.7640206e-05 0.0008808198 2.1614405e-05 2.3705867e-05 2.3034849e-05 3.1690965e-05 0.00026319447 2.5263612e-06 1.6617594e-05 0.00017924784 0.0039037867 0.49926245
3|,|0.008770662 0.0009764819 0.0065432554 0.0013773531 0.0014534061 0.023144113 0.0028666446 0.067512535 0.0876582 0.0151862595 0.023532307 0.015384517 0.021794736 0.00069725694 0.07680777 0.075371906 0.0070897983
4|,|0.0005122993 0.00431048 0.00032306561 0.032106306 4.544402e-06 4.3976564e-05 0.00050390203 0.009051412 0.90000147 0.5235922 0.072372854 0.00016906706 4.2868724e-05 0.0004271128 0.0006208578 0.0019884806 0.0057636746
5|,|0.4391712 0.0026853124 0.001708399 0.002019393 0.01777428 0.00013181666 6.811429e-05 0.4789704 0.00014805305 0.0022471207 0.0002752294 0.0027967468 5.33389e-05 0.00093059114 0.011445171 0.00086285995 0.00050893193
6|,|0.00033734154 0.00023146163 0.0002090007 5.005647e-05 0.022904811 0.9707334 0.0025708796 0.00096494274 0.00032329024 0.00021438395 0.00021773197 0.053782117 0.8622797 0.00014438742 8.941028e-05 0.9978802 0.00010590617
7|,|0.0033533317 0.00051810296 0.00022733267 0.0011284882 0.00040372933 5.1291518e-05 0.0002940212 0.0011259762 0.0002662455 0.00039688987 0.00047815076 0.0001576234 5.094616e-05 0.00051128154 0.00045164503 0.0019256782 0.002039198
8|,|0.00040306908 0.000427021 0.00051982526 0.0009083953 0.00044103406 6.405408e-05 0.0003477402 0.0005918746 0.0005691197 0.0007400862 0.0009912238 0.00036054742 7.850034e-05 0.0005579945 0.0002989631 0.0022960617 0.0019263242
9|,|0.00031299968 0.00032845346 0.00019230838 0.0008879198 0.00026879978 4.8692647e-05 0.00031612394 0.00031767055 0.00033772486 0.00032022508 0.00045202457 0.00015824282 6.336732e-05 0.00047359738 0.0021388216 0.0018496093 0.0024517956
10|,|0.00018306314 0.00034903476 0.0011471338 0.00013023538 0.0002794894 0.00025982934 0.000250399 0.0001053807 0.00063535955 0.0007031086 0.00025788095 0.00027999043 4.4737866e-05 5.0391813e-05 0.00025892994 0.9379077 0.1738778
11|,|0.0019131553 0.0007508694 0.28805643 0.0049377587 0.00062533305 0.00023430186 0.36804023 0.0026758614 0.001967472 0.21571183 0.0035417262 0.00016490786 0.02930039 0.038257085 0.09848021 0.14455488 0.12957372
12|,|0.0025821845 0.73537487 0.003352021 0.012828017 0.00023752266 0.0001071405 4.422964e-05 0.0017338654 0.686584 0.00052839227 0.0044691516 0.00011066444 2.164409e-05 7.372866e-05 0.0021651157 0.00055551255 0.00017423896
13|,|7.295302e-05 0.00027885364 6.7927125e-05 6.8253226e-05 0.0031064823 0.9859563 0.00036171693 0.0005507888 0.00025425793 0.00012067774 5.654923e-05 0.005005708 0.659305 2.7582124e-05 4.3108317e-05 0.9312195 0.00018873278
14|,|0.00043969322 0.00047935196 0.00025120736 0.0010066611 0.00031767227 8.5010615e-05 0.00038994057 0.0004715116 0.00045136476 0.00038820307 0.00077968766 0.00016399534 8.462192e-05 0.00050226506 0.0018518021 0.0053024096 0.0020986076
15|,|0.0007831761 0.00023195785 1.879502e-05 0.00023275104 0.9993205 0.00077623106 5.718919e-06 0.00039115193 8.606028e-05 1.0449169e-05 8.69124e-06 0.99948686 0.00080544414 9.215174e-05 0.00036421878 0.0027274243 0.00017838078
16|,|0.07777528 0.8081004 0.015222169 0.07899682 0.0006527698 8.368259e-05 0.00012415888 0.0020317617 0.406302 0.002972585 0.055012193 0.00022742219 1.525887e-06 0.00012251534 0.03162209 0.010450866 0.00043499758
17|,|0.0015383343 0.0012800861 0.00051961397 0.0005279203 0.00093455036 3.517169e-05 0.00097035227 0.00048922107 0.016900824 0.00096054777 0.0007612038 0.0040141027 0.00034815486 0.0021044372 0.93126154 0.018158957 0.008665677
18|,|0.00030689008 0.0004245182 0.00033663635 0.07741961 1.251319e-05 3.754407e-05 4.291336e-05 0.0039175474 0.066380545 0.006110166 0.95751053 0.00025200562 0.00014211642 0.0004479826 0.000110805195 0.005008123 0.0023047263
19|,|0.6793483 0.03389223 0.69830346 0.01755595 0.0003150614 0.00010430679 0.017342651 0.63018197 0.005160877 0.4687176 0.0020237276 0.00036178163 8.3259794e-05 0.021183439 0.0010150379 0.033839036 0.0016844205
20|,|0.00059078727 0.0024786005 0.0022791454 6.4227075e-05 0.0009471995 0.00017449894 0.0009802176 0.00024591706 0.0013070364 0.004296609 0.00071795087 0.0011026404 0.00017784875 0.15925182 0.021975122 0.653356 0.040457483
21|,|0.0008908435 0.00049718795 0.003339683 0.0017751297 0.001366564 2.4442597e-05 0.0099021755 7.92486e-05 0.0014571992 0.0016673628 0.0031802391 0.0023876322 0.0005391302 0.005615414 0.91466606 0.007568759 0.0449567
22|,|0.00014394043 0.00012992299 0.00032379307 0.0004987899 0.00013271617 5.3234515e-05 0.0001872177 0.0016944841 0.0085675875 0.41483578 0.0073734005 0.00040970283 0.00048283147 0.0010267791 0.0008845476 0.0015680642 0.0017408887
23|,|0.13503537 0.0048448397 0.004434419 0.0035114759 0.00074106955 3.225675e-05 0.00027603027 0.0020842033 0.00044497347 0.07574155 0.00033888838 0.00016369588 6.731247e-05 0.00069385575 0.0007397981 0.00196771 0.0059415177
24|,|0.004253003 0.039618697 0.89368784 0.538368 0.00066385296 4.921735e-05 0.014839658 0.0004370715 0.0009460379 0.008040014 0.005763178 5.6463294e-05 1.968004e-06 4.6468496e-05 0.00043611715 0.4403129 0.00305078
25|,|0.0001333579 0.000275486 0.003852393 0.004894509 0.0002699092 0.00021359295 0.0023292024 3.586349e-05 0.00017386102 0.00044741196 0.018967455 0.00017627032 4.142264e-05 0.009621374 0.009485423 0.9594591 0.0040587992
26|,|0.0006175671 0.00071404525 0.00059791934 0.0010843441 0.0006525194 0.00011013305 0.0010970569 0.00043997224 0.00047839305 0.00035256022 0.0005909474 0.0003122639 0.00011056746 0.00085461326 0.002752938 0.023872634 0.0054916767
27|,|0.6434982 0.8340668 0.010653874 0.0023117352 0.021041058 7.0596354e-05 9.144388e-05 0.0038790659 0.06922801 4.002624e-05 0.0005377282 0.0013048487 1.0272117e-06 0.00022735863 0.011263033 0.7430574 0.0052400427
28|,|3.263328e-05 1.9647714e-05 0.003990487 0.036700193 7.266764e-07 4.7632802e-06 1.0467218e-05 0.00041397443 0.10862803 0.051570036 0.99775565 0.0001300728 4.60948e-05 0.00039805006 0.0060043246 0.0142004015 0.00026343827
29|,|0.6930438 0.06892907 0.57606345 0.0056046424 0.01919732 4.661366e-05 0.0016664531 0.0044342577 0.00029378803 0.0007418691 0.00071181596 7.0575195e-05 1.35044365e-05 0.0003998692 0.003942574 0.010185638 0.010345904
30|,|0.00047816173 0.00034421825 0.00018198788 0.000948205 0.00037018472 8.1290265e-05 0.00047808076 0.0007138317 0.0005904276 0.00064725586 0.000913143 0.00034618579 0.00021627008 0.0010900815 0.0009942316 0.0031075925 0.0033327304
31|,|0.022399187 0.00041550357 0.00038898963 0.00066298107 0.9389167 0.0005667593 7.245482e-05 0.0005334118 0.00034178584 3.0526724e-05 3.6726335e-05 0.7225613 0.002282547 0.00015621741 0.08079613 0.009328031 0.00064678397
32|,|0.18577331 0.069493994 0.2942674 0.013245415 0.00016247954 4.6380255e-06 9.463109e-05 0.07266461 0.086763665 0.33079934 0.0037458667 6.087646e-05 2.356016e-06 0.00012099107 0.0009144802 0.002274347 0.11620844
