0|,|0.0062776684761047365 0.002931743860244751 0.0068078279495239254 0.0035982847213745115 0.002790457010269165 0.0018231928348541259 0.0019971907138824465 0.6559347629547119 0.01456841230392456 0.339148736000061 0.0037475168704986573 0.004897153377532959 0.005269348621368408 0.0031242132186889648 0.0017630398273468018 0.005645591020584107 0.0018951315432786942
1|,|0.0038814306259155273 0.003967005014419556 0.0033548057079315187 0.0043617188930511475 0.0024094045162200927 0.0016469120979309081 0.002023214101791382 0.0030858337879180906 0.0021763026714324953 0.0020386040210723876 0.002219730615615845 0.002850770950317383 0.001965886354446411 0.002157503366470337 0.002863377332687378 0.0029893934726715086 0.0016268637031316758
2|,|0.011267274618148804 0.010793691873550415 0.005221903324127197 0.0061801493167877196 0.752811050415039 0.003864496946334839 0.007261735200881958 0.002262026071548462 0.002729487419128418 0.0028462290763854982 0.003056502342224121 0.01398063898086548 0.002410280704498291 0.0018869161605834961 0.0013974487781524658 0.0070761144161224365 0.1371021032333374
3|,|0.0037616372108459474 0.0028199672698974608 0.0054406940937042235 0.005502849817276001 0.003400033712387085 0.009751421213150025 0.004028046131134033 0.005735445022583008 0.007063812017440796 0.01563795208930969 0.002724134922027588 0.0031553983688354494 0.011331516504287719 0.0013096332550048828 0.017939066886901854 0.008522474765777588 0.1191946268081665
4|,|0.013634252548217773 0.07342281937599182 0.0016609728336334229 0.013616621494293213 0.003059178590774536 0.005700367689132691 0.004144537448883057 0.023200523853302003 0.9000946998596191 0.3996164560317993 0.03528485298156738 0.0038977742195129396 0.004870986938476563 0.008337515592575073 0.007463020086288452 0.007540082931518555 0.023646321892738343
5|,|0.6396289825439453 0.008199143409729003 0.007159525156021118 0.008151483535766602 0.007454591989517212 0.0016446709632873535 0.0035383045673370362 0.5451432704925537 0.0014520883560180664 0.017797935009002685 0.003739488124847412 0.0033410727977752686 0.0031211018562316895 0.006295496225357055 0.0097648024559021 0.0037652730941772463 0.001646815240383148
6|,|0.01232912540435791 0.017822635173797608 0.018555539846420287 0.009331291913986206 0.021197026968002318 0.9754199028015137 0.02180902361869812 0.019825047254562377 0.012433987855911256 0.014031428098678588 0.010167330503463745 0.03192296624183655 0.9593506813049316 0.007585519552230835 0.007472902536392212 0.9768757820129395 0.010102185606956481
7|,|0.006083828210830688 0.003108137845993042 0.0022274374961853026 0.0028599679470062258 0.002420639991760254 0.0015698015689849854 0.0020876824855804443 0.004844921827316284 0.0021999657154083254 0.0020558297634124755 0.002369546890258789 0.0024839937686920166 0.0019114255905151368 0.002393108606338501 0.0030210912227630615 0.0026330471038818358 0.001873636431992054
8|,|0.003286576271057129 0.0038428127765655516 0.0036035001277923582 0.004017764329910278 0.0026680111885070803 0.0014812409877777099 0.004193836450576782 0.002381157875061035 0.0024374663829803468 0.002318471670150757 0.0020156681537628176 0.0010885953903198241 0.0013470590114593507 0.0020020008087158203 0.001814204454421997 0.007714790105819702 0.004925254732370377
9|,|0.0040647566318511965 0.0031141400337219237 0.0020444273948669435 0.002511543035507202 0.0022294461727142335 0.001480942964553833 0.002317279577255249 0.0031166315078735352 0.0025667309761047362 0.0025026559829711913 0.0021072864532470704 0.0025283992290496826 0.002265048027038574 0.002227860689163208 0.005118918418884277 0.0025494039058685304 0.001917951926589012
10|,|0.005467694997787475 0.005741000175476074 0.009800130128860473 0.004591315984725952 0.005790680646896362 0.006338268518447876 0.0028702378273010253 0.005116897821426392 0.006651395559310913 0.003450995683670044 0.0033134281635284423 0.005843013525009155 0.0030996084213256838 0.0015969157218933105 0.0018754720687866211 0.9769078254699707 0.08935263752937317
11|,|0.010182183980941773 0.004206621646881103 0.7299983501434326 0.006847906112670899 0.005366778373718262 0.0020322978496551515 0.5056215286254883 0.0020709216594696047 0.009071159362792968 0.1519774913787842 0.010218465328216552 0.0012393772602081298 0.010068774223327637 0.029302096366882323 0.031360065937042235 0.03429169654846191 0.04026483297348023
12|,|0.004144799709320068 0.5946759223937989 0.010224449634552001 0.010013121366500854 0.002883875370025635 0.00715487003326416 0.004524892568588257 0.007182496786117554 0.7254346370697021 0.004646164178848266 0.02036292552947998 0.002984178066253662 0.0063212990760803224 0.0018048882484436035 0.0025670886039733886 0.010554093122482299 0.0030879085883498193
13|,|0.007236766815185547 0.011934828758239747 0.010249125957489013 0.00914156436920166 0.025027918815612792 0.9715069770812989 0.00751691460609436 0.010439777374267578 0.012178832292556762 0.01592400074005127 0.00969584584236145 0.02906341552734375 0.8738090515136718 0.00400657057762146 0.004030632972717285 0.9698995590209961 0.01340763121843338
14|,|0.0030959248542785645 0.0036654412746429444 0.0024715304374694825 0.002800410985946655 0.0017054498195648194 0.0013239741325378417 0.0019290626049041748 0.0030533969402313232 0.003182685375213623 0.0022853493690490724 0.001860368251800537 0.0022375822067260743 0.0017977118492126464 0.0017437398433685302 0.0027829408645629883 0.006814748048782349 0.0022173503413796423
15|,|0.011503422260284423 0.007391053438186646 0.004736608266830445 0.0072489440441131595 0.9883605003356933 0.009134340286254882 0.005267089605331421 0.013083696365356445 0.004718893766403198 0.005873817205429077 0.005157887935638428 0.978568172454834 0.01232103705406189 0.009818577766418457 0.007481294870376587 0.028704136610031128 0.008750615268945694
16|,|0.014788264036178589 0.7273429870605469 0.016577792167663575 0.028698909282684325 0.0037055373191833495 0.004915863275527954 0.0077139556407928465 0.0042387664318084715 0.8858701705932617 0.01868007779121399 0.02653496861457825 0.006258541345596313 0.002417910099029541 0.0030178964138031007 0.09189958572387695 0.0022826194763183594 0.0019961465150117874
17|,|0.009716606140136719 0.008940136432647705 0.006025457382202148 0.00394057035446167 0.005687308311462402 0.0015568792819976806 0.013908380270004272 0.004211980104446411 0.0073311150074005125 0.008495861291885376 0.002642965316772461 0.007116913795471191 0.005165821313858033 0.009654074907302856 0.9628890991210938 0.1311011791229248 0.007686731964349746
